codigocena,cena,classe,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
221073,221/73,12,36188.07183017,40639.1691376129,40089.3289558705,46365.2681022257,46202.0746026563,42686.0774618471,33566.3982704572,41931.5068007005,33442.0019978879,35099.9151809723,34926.1528192801,32049.3157028952,29811.1505132187,30512.3066407988,36294.001692613,33713.3001538016,34554.0510732744,34126.5771292085,30978.4178941496,29784.975173999,36444.5702367156,32612.4393027683,31425.085533,33717.8754650462,36273.3918481841,36376.1908739673,40938.832523648,37351.2122591097,38191.8418505445,45752.2423243369,42322.1065883884,36440.0570070564,32457.0499570485,32457.0499570485,32457.0499570485
221073,221/73,15,1359334.14213247,1340221.69561377,1344021.5008118,1329041.49063134,1317424.76937646,1338567.79804166,1373676.82537945,1357821.48664114,1359966.56682511,1352466.22960809,1322592.42511285,1307552.40237107,1334695.5703642,1329301.40492798,1352494.46071175,1359129.05222816,1333884.63180464,1278976.14030178,1232717.40933951,1204584.86282436,1183285.20306472,1189661.01228581,1180286.17307396,1162277.33130571,1146914.32674063,1119033.94760692,1105114.7742752,1065461.36898128,1028292.77300596,1005229.95496553,987628.323589162,961201.994355544,946511.780159583,946511.780159583,946511.780159583
221073,221/73,19,70400.2367415822,73919.3897555801,75945.3089928812,81692.4440157631,84281.2147410662,87376.4302535029,100355.586288634,104968.11233364,112332.524761105,129636.704671617,139982.137028572,152182.460920522,169730.614959155,169395.163569409,165510.283788928,168918.139768295,177928.875418623,198074.426095006,217248.609331794,241154.197932081,285735.939698525,306523.529178418,310490.982635689,312768.739785364,308932.466625341,311963.56762872,313804.57666122,316943.623963455,312554.987725179,323297.192175244,325341.510655031,341293.85591035,364438.316863843,364438.316863843,364438.316863843
221073,221/73,20,1317.7884992302,1295.275370265,1573.1214624426,1926.1345322395,1795.051431753,1515.8910682983,1926.0495307503,1567.2031458783,1611.8327533688,2603.1832371264,4576.6439064171,5019.3310419331,4451.1215332183,5387.5160088397,5371.6515419916,7372.3525321665,8771.5450097275,9335.9405677199,10761.4318037457,16835.5331577153,22230.9884751234,27701.6888697007,35575.9658848119,42324.7369617418,51184.639902572,56829.7596409109,66980.395289217,73616.6997693376,87867.5435531701,95381.433212255,101977.232588916,97127.519243261,97064.2386079366,97064.2386079366,97064.2386079366
221073,221/73,21,340636.258158959,396134.550377876,400720.444378709,403424.60199017,423223.806129705,405765.048871861,389964.930032987,375455.473010467,378443.003019193,359195.969686946,399656.880769584,408129.157120916,375819.869942389,386556.906458699,389257.475836678,377301.142566797,400735.209217119,424917.629781116,450384.381836938,445392.806580354,415648.650835838,387215.520390858,368324.15720538,371922.26334372,393369.25410831,415423.966979727,399471.736692686,425779.094803625,469634.075578544,468149.382336502,487329.463325478,495340.133558556,495599.331674755,495599.331674755,495599.331674755
221073,221/73,24,11508.558212641,11698.067927511,12386.0466300443,11948.7602981311,12075.8485931032,12457.2334914192,12180.5988900577,12492.0988666872,12526.7334907889,13381.1134793658,13524.0988025809,12965.9536517668,13824.5561773346,13957.3018300847,14117.9243920006,15117.2965498712,15526.7538824623,16270.9748586234,16509.9835007343,16111.0826638677,15923.1606189413,16153.1660593353,16666.8117767745,15680.3608492628,16074.9850356272,17268.9219013338,18578.5290053125,18523.2589884033,18706.9045771399,19062.4895113291,20718.8728292647,21121.26179781,21626.6711076868,21626.6711076868,21626.6711076868
221073,221/73,25,1334.3231535197,2997.2163875383,932.0627917236,2402.5499453859,1105.5729111023,1052.9580614868,731.3444588989,1456.0439966553,1127.9201294312,753.7567996094,1374.970735022,2777.3544560791,935.757159542,1894.8744561768,2726.6361760071,1493.0844603049,2745.0092039062,1316.0690055198,3238.6835114545,1504.1968503684,1671.7892318869,1527.8155175354,1134.917773458,849.1345870017,1773.8004246361,2369.7738561789,1319.3445066062,2134.3969969604,1063.0435300293,1668.1064995972,1725.9861093079,883.6263557312,1118.2545331055,1118.2545331055,1118.2545331055
221073,221/73,27,60.286328892,64.1948420202,64.0941166662,66.498401825,62.1802824829,60.5775500488,60.5867663879,65.739349747,65.4915592712,62.3065673981,61.2546787546,60.2780543976,56.0916527283,59.5528305481,65.3218815796,61.521742627,56.6835194092,61.6859065552,60.085961145,60.089728479,60.850622467,62.1159851257,60.411126456,58.9654804477,55.9201886691,54.0593406405,59.1358180209,56.2584999573,54.2262888367,61.2599073486,53.9795139771,56.9450443909,55.6746523682,55.6746523682,55.6746523682
221073,221/73,30,7.7042831848,0,1.3115719413,1.7787672729,0,1.6940639038,0,11.5195278137,14.3976019165,12.788936792,15.4142626099,9.1465018982,2.5399364746,0,4.3200439819,4.4880275818,5.3300175293,5.7505433533,4.8228134705,8.2953076538,9.4838333435,3.0466206665,2.7939041748,9.7312399003,1.2745019104,1.8641193359,1.6097394897,6.5200857056,7.6179267395,9.3170788574,20.323514325,35.0287996995,27.5164238037,27.5164238037,27.5164238037
221073,221/73,33,104576.676384544,98267.3644290046,98853.8864924029,103238.269897459,103909.703052865,105353.507749058,104151.916386106,105593.24457583,103999.61735955,103009.793067975,95962.5605547859,90556.4065254074,93623.5349225471,94094.2163935791,86696.2806056528,86732.6857012453,82680.6146054588,96536.3585060684,103826.288147396,108142.875134131,107608.656109169,108347.766568217,112708.977139636,107620.893481604,102350.324530947,99862.0999399259,104918.222030978,100600.106086712,96413.7982895691,83492.3660870327,82520.8827777814,91128.206115256,80466.7128379242,80466.7128379242,80466.7128379242
221074,221/74,3,193084.176656218,205503.873383475,207611.236888344,202648.323544992,217580.301150703,209208.255518833,202572.871150297,184288.613451515,188033.352489249,194532.796978306,199391.366988683,190206.496584981,199069.518204718,202155.940979015,217199.808776588,214516.636353237,212638.855409195,212639.221759643,214389.77389431,213873.098489236,210989.8772335,208006.994354832,208479.326061168,209838.518244228,201206.828086774,197954.782801069,198848.154099664,204212.095349897,211776.356882882,218702.392262017,216631.827484942,215188.37810209,212843.716593822,212843.716593822,212843.716593822
221074,221/74,4,38926.1515009916,49373.1306244321,50772.6285132107,59674.6237605673,55337.4875115719,48675.5928989165,44689.4872895104,49036.7965558621,62305.2800379782,52206.1376495037,50665.4931585725,65784.2333468088,63562.0727304987,64301.5275536894,52311.8613490618,55046.459044949,56017.8714453145,56619.1468493566,55983.9767865358,52706.3727824152,51731.5375755364,53817.1433785029,59888.9895928333,68745.5803724978,76683.3221366588,78954.0161800681,78766.3349837109,74312.9026210504,65378.0563864658,62734.7838138881,64059.163896533,63393.0136764023,64246.2928982022,64246.2928982022,64246.2928982022
221074,221/74,9,178.0110770996,154.2201338379,417.4203345638,267.1272811458,302.0485035823,318.222518951,351.5640281855,849.8222937003,1019.5168973442,952.5991742972,1095.2089504691,1280.4150680958,1233.3858961461,1244.4491868139,1288.8731827611,1053.1182810827,917.8007800512,887.776608048,511.0352180049,201.8274676147,119.7753115295,109.7647638145,512.306999469,627.6026114988,1312.5567391923,1533.8151027665,1674.6610375542,2931.4982183739,3446.6505951855,4730.5861808816,4912.6898335709,5026.3420079065,5184.1189111966,5184.1189111966,5184.1189111966
221074,221/74,12,26802.8169163242,23730.9763659583,26406.2027715821,25937.7887321211,25337.9257749595,23100.3527362105,20645.9425713761,28656.6723672466,21402.5416079252,21326.7972883654,23547.5983995923,20214.3663136182,16295.1612351283,17875.0077722077,13519.2433908245,19738.1297316007,20083.7217988518,17777.3884043116,18930.6534895886,18184.5802862158,19079.8332908808,13952.0052058039,14750.2461211555,13605.8115745334,17437.2953915639,21225.508496532,21149.7714616783,22080.3350830604,19798.9106726726,22520.4708101164,23913.9642413024,18174.010192406,21847.8316433833,21847.8316433833,21847.8316433833
221074,221/74,15,1389593.89901547,1365586.67348852,1351151.21343997,1341629.28046516,1328254.33111155,1334135.78855012,1340397.88575921,1323829.90360597,1275474.50974657,1231936.64691049,1195976.55638282,1170100.11580783,1171026.99388534,1174392.67964462,1171981.90759778,1157949.86296457,1125149.8221544,1076819.24518807,1000196.0973354,944538.633618415,902937.260644062,843066.057463369,778298.471326655,742521.300737484,707909.080162186,670253.007496761,633716.817994784,579363.75644195,523018.859477593,502127.731611204,481502.319868012,471630.932954646,464691.350465569,464691.350465569,464691.350465569
221074,221/74,19,72070.0055475232,72629.7391812233,78631.9771316605,86979.7882193777,96915.0557533585,88955.8167543171,87507.178913248,108025.826583811,130920.536308811,124156.971892528,135607.580522497,144779.681602572,139565.871558175,114951.439216038,259777.206621392,270386.936106667,267736.436547693,268057.453324785,248200.452617835,232082.814962161,225894.733387335,242793.628926474,210635.653269654,92695.9138794513,97422.3817381013,121364.953054108,126010.13940151,128862.649424079,130106.000385244,137012.284968382,139647.236814176,160894.421814915,173203.82060456,173203.82060456,173203.82060456
221074,221/74,20,90591.5201517003,91503.1523235489,99014.6441955786,97689.7895954899,100115.982195407,104880.189352476,97654.6968749139,116197.002440466,118832.141136136,125031.78546433,138644.231903607,171798.087445152,203079.539186202,215704.430069425,229019.829929076,236114.671647144,242480.996814337,273909.80792617,320541.119187196,368889.108799784,399571.594508192,438177.39847709,570713.836114914,699545.040583743,786830.804896088,808779.55942244,829190.522257092,874560.594416571,907117.4816025,941425.467696888,961286.572461175,945884.731798649,942625.319215132,942625.319215132,942625.319215132
221074,221/74,21,677384.974855493,683915.834569583,675820.600449876,673607.38940886,665053.071489853,679063.160265191,694645.096470385,676176.773722264,689396.488130915,739581.107170825,746718.806317974,727623.476474116,694569.8667205,698949.034091632,544684.520346128,533872.500108202,568696.015773865,579668.023212641,625790.862842262,650848.613230787,670644.586873716,683911.697563448,637081.357179412,655059.705616977,593990.76625521,580775.08669563,590435.04586845,594156.865831129,621345.629335963,600798.236696215,592593.928433361,595324.015616901,594841.671165857,594841.671165857,594841.671165857
221074,221/74,24,12299.0959087497,12185.9352716098,12254.2874541354,12531.3478041498,12362.3483619798,12627.4544971225,13200.5585792849,12640.1432167634,13827.624388754,13723.0139074648,13755.5600447327,14183.6437223667,14697.2706876104,14444.7828758012,15431.9924456941,15661.8250947469,17574.5226130373,17149.190567105,16403.4788943872,17394.6585772528,17809.9927163852,18455.3719758101,18081.0476245317,18599.2149659262,18136.0436336231,19999.8285607075,19936.1796796828,22345.1693575039,20280.9098829474,22580.9446671704,23699.292362387,23536.9466600215,24751.5470435475,24751.5470435475,24751.5470435475
221074,221/74,25,2098.3137059833,1552.1959939332,1570.3916241389,1802.3708295139,1591.3668634621,1450.5203027714,1234.9805411862,2769.752638841,1818.6236027168,851.1490497238,898.5949315067,1576.8955848112,1834.1964977525,2903.1679266139,1253.0549211087,908.2544760084,2124.8461998131,1289.1287653673,3823.3218689212,2670.9228811354,3110.710882962,2030.7797799596,2925.1732449222,2216.1850150995,1965.6002149458,2198.3459037856,2562.4131081661,2331.726162334,2066.4640739515,2350.3422957872,1811.495727003,1639.6568862841,1380.6650996307,1380.6650996307,1380.6650996307
221074,221/74,27,22.1769420619,25.3706487061,22.7714272034,30.4222873047,31.5187658325,23.4531810547,23.2800421082,26.400791156,22.4481404236,20.684107251,18.6669259521,22.7016542786,23.2874564026,22.6142747437,22.1063062012,25.9782983521,27.4045624817,27.1533419678,27.0634988464,24.964607843,27.5772120117,25.0489164734,27.1509305812,23.7984054932,27.2457748535,25.4015689392,29.5951180115,29.3441244995,27.7445696411,29.9293214783,29.587365271,34.9678278381,30.9373177734,30.9373177734,30.9373177734
221074,221/74,30,1.5092184814,0.5026067017,0,0,0,8.2929160034,7.2039514709,3.9370473267,3.2668036255,0.7539039368,1.5078110657,1.4238645996,3.5180383423,2.01034245,1.1727445129,4.8731687012,5.1952151855,19.5990789307,19.5441893188,13.2480760498,5.5279203735,10.9839189148,5.109197345,1.5076203918,0.5862974915,1.6751333191,3.356481842,5.1222350159,4.0203542847,6.2818642029,6.6168590881,5.2776783325,4.6090073975,4.6090073975,4.6090073975
221074,221/74,33,73960.8244375044,70851.8713420875,73340.1017033768,74215.2240049319,74132.0384513355,74566.3764416851,74082.7297624675,74511.8312187648,73957.1466432169,72693.0324366764,70692.3035962224,69441.9384644341,72052.7938368031,70066.3920005604,70521.8983224921,71734.2306584018,63559.9866194247,72150.3409072069,72196.0961110651,75584.6321547085,75090.4683771436,72656.6012091071,75614.8082709566,73533.2963062977,74090.9646069366,73947.4955175085,74690.4844414936,71821.4166682416,72646.3917143768,61994.023745474,66918.7805868791,76280.7807173105,71361.5959676207,71361.5959676207,71361.5959676207
221075,221/75,3,222539.190437337,227375.518995533,222190.441575831,211998.917812314,220518.595356655,218460.664817477,216644.834848737,215434.681923156,219171.758878253,220540.697168481,220540.80266603,214080.792574864,215041.099400986,207131.2791334,207725.484035302,209221.118616396,204647.706327551,207861.732112959,207581.363792527,208710.628779724,203534.674127437,208497.133907375,217321.989326782,230343.317917401,230960.650299834,230492.333666947,234226.321168603,225583.845548115,224918.599975458,230607.363644812,221173.507520728,221939.291330461,215178.826302486,215178.826302486,215178.826302486
221075,221/75,4,2556.7276232969,1865.5339013031,1605.222088324,952.1711888855,2403.2506099976,905.575929432,265.2514435913,1242.8486959534,223.3215254156,316.6220308533,685.7494011292,1343.0740317066,1037.0547383728,1036.8843556473,1275.4757729634,1584.6454301217,3116.8810533242,4744.2916373798,5108.9982714823,3906.3650293929,5346.3593569863,6218.1664015174,5874.3496021797,4224.6843358647,2068.4823973999,2919.2738400664,1544.1187868958,2780.4427360046,2056.948365743,974.723377919,882.010636232,1109.7687086792,2490.1956095499,2490.1956095499,2490.1956095499
221075,221/75,9,11500.294669605,13185.5810464035,15234.1835325106,14784.5343912421,15040.7635298472,14134.1519960423,14944.4881934136,15239.7001039926,16193.849325772,17555.2086715936,17247.3857831499,17045.022666416,17518.8765614322,18161.0550083346,19087.5243076659,18378.2015945393,18025.2113452608,17646.7993548101,15640.127006986,14445.7502078057,14376.2949260418,15554.1227794605,18005.0095481495,20108.7482735605,26589.3930850221,29204.6320133748,31641.3466691797,37622.4140347491,40898.1872343577,39928.464692082,41890.1005618669,43599.6090278121,43935.2503833055,43935.2503833055,43935.2503833055
